movieId,title,year,runtime,posterUrl,boxOffice,imdbRating,imdbVotes
95654,Geri's Game (1997),1997.0,5.0,"https://m.media-amazon.com/images/M/MV5BODdhM2E1M2MtZDBiZi00YzUyLTk3MWItMzI1NzE4N2IxZTQzXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.8,27638.0
95690,Some Guy Who Kills People (2011),2011.0,97.0,"https://m.media-amazon.com/images/M/MV5BMTYzMTIzNDA3NF5BMl5BanBnXkFtZTcwMTY0NDAwNg@@._V1_SY150_CR4,0,101,150_.jpg",,6.3,6208.0
95717,Treasure Island (2012),2012.0,,,,,
95720,"Watch, The (2012)",2012.0,102.0,"https://m.media-amazon.com/images/M/MV5BMjU5MzI1NTk1MV5BMl5BanBnXkFtZTcwMzk5NzY5Nw@@._V1_SY150_CR0,0,101,150_.jpg",68267862.0,5.7,134887.0
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",1995.0,30.0,"https://m.media-amazon.com/images/M/MV5BNTQyOTgzMTU4Ml5BMl5BanBnXkFtZTYwMzQ5NzQ5._V1_SX101_CR0,0,101,150_.jpg",,4.4,130.0
95744,2 Days in New York (2012),2012.0,96.0,"https://m.media-amazon.com/images/M/MV5BMjI5NTU2MDgyNl5BMl5BanBnXkFtZTcwNzk4NDI5Nw@@._V1_SY150_CR0,0,101,150_.jpg",,6.0,15140.0
95761,Killer Joe (2011),2011.0,102.0,"https://m.media-amazon.com/images/M/MV5BNDZmNDk5NGUtYTYwOS00MGRlLWFhZjAtOGE2MzMzM2YzNGUyXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",3665069.0,6.7,85468.0
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),1994.0,48.0,"https://m.media-amazon.com/images/M/MV5BYTg5Y2EyYTItOTc2OS00NWRjLWJjNzEtZjdlNzJiZDI1MmNhXkEyXkFqcGc@._V1_SY150_CR2,0,101,150_.jpg",21916093.0,6.5,6646.0
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),1994.0,47.0,"https://m.media-amazon.com/images/M/MV5BM2MyZjViODMtMmNiZi00Y2U5LWEyNDktOTAyYzRhNjFhNTc3XkEyXkFqcGc@._V1_SY150_CR2,0,101,150_.jpg",17121947.0,5.8,6204.0
95796,Anaconda: The Offspring (2008),2008.0,91.0,"https://m.media-amazon.com/images/M/MV5BZTkwYjRjZGYtODQ2ZS00MWZkLTg5OTMtNDNhYThjNmIzMzljXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,2.8,8971.0
95839,"Christmas Carol, A (1999)",1999.0,95.0,"https://m.media-amazon.com/images/M/MV5BM2JlNjNlNjUtNmUwYy00ZWVjLWIyN2QtMjE4OTk2MmYxZWVhXkEyXkFqcGc@._V1_SY150_CR6,0,101,150_.jpg",,7.4,11634.0
95843,Goodbye Charlie (1964),1964.0,116.0,"https://m.media-amazon.com/images/M/MV5BOTIyODhlZjEtNjhiMS00NDAwLWFkNzktYzZlMTdhYzMxY2MwXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.2,2183.0
95858,For the Birds (2000),2000.0,3.0,"https://m.media-amazon.com/images/M/MV5BNzdmYzM2YmMtMzcxMC00NWQ1LTliYjktOGEyN2UwMTFlZmE5XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,8.0,34864.0
95873,Ruby Sparks (2012),2012.0,104.0,"https://m.media-amazon.com/images/M/MV5BMjE2OTM5OTUyOF5BMl5BanBnXkFtZTcwODI4Nzg3Nw@@._V1_SX101_CR0,0,101,150_.jpg",9128263.0,7.2,106853.0
95875,Total Recall (2012),2012.0,118.0,"https://m.media-amazon.com/images/M/MV5BOWYzNDNiYzUtNWMwOS00YmFkLTkzN2UtYmVmOGJlNDdjZWUyXkEyXkFqcGc@._V1_SY150_CR2,0,101,150_.jpg",198467168.0,6.2,271097.0
95939,"Angels' Share, The (2012)",2012.0,101.0,"https://m.media-amazon.com/images/M/MV5BMDU1MTQ0MWQtYmVkOS00Yzg1LWE0ZDEtNjM2YjQ0Y2RjYTkyXkEyXkFqcGc@._V1_SY150_CR2,0,101,150_.jpg",,7.0,27568.0
95949,"Immature, The (Immaturi) (2011)",2011.0,108.0,"https://m.media-amazon.com/images/M/MV5BNzAzMDM0OTU0N15BMl5BanBnXkFtZTcwNzA0MDE0NA@@._V1_SY150_CR2,0,101,150_.jpg",,6.1,3701.0
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),1990.0,48.0,"https://m.media-amazon.com/images/M/MV5BMTQwMmMwMDktMmE4Ni00YjVlLWJmNmUtZjIyMTgzMTkwZjIyXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.8,6691.0
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),1993.0,47.0,"https://m.media-amazon.com/images/M/MV5BODYxNzdlODYtYjJjMi00ZDI3LTkxYTgtNTRmNmY1ODM5ZDliXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.8,6541.0
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),1997.0,65.0,"https://m.media-amazon.com/images/M/MV5BZWYyZmZmYzQtMzVmYS00MWI5LWJiMzctNGEzMTM3N2ZjYTJlXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.4,3030.0
96020,Sidewalls (Medianeras) (2011),2011.0,95.0,"https://m.media-amazon.com/images/M/MV5BN2U5YTdiNjUtNzg3OS00MmY3LTlhMzgtNWUzOTliYzQyOTgwXkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg",,7.5,16676.0
96079,Skyfall (2012),2012.0,143.0,"https://m.media-amazon.com/images/M/MV5BNjAzMWNkODUtM2FlMi00NzgyLWJhMGUtMWEyNDYyZGFiN2RlXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",1110526981.0,7.8,747702.0
96084,Hands Over the City (Le mani sulla città) (1963),1963.0,101.0,"https://m.media-amazon.com/images/M/MV5BOTljYjQyNTAtMGYxNy00Y2ZiLWFmODUtYjQ5YjM5OTFkYTMxXkEyXkFqcGc@._V1_SY150_CR3,0,101,150_.jpg",,7.6,3484.0
96110,"Campaign, The (2012)",2012.0,85.0,"https://m.media-amazon.com/images/M/MV5BMTY0NjI3MzM2Nl5BMl5BanBnXkFtZTcwNDgxNjA5Nw@@._V1_SY150_CR0,0,101,150_.jpg",104907746.0,6.1,138910.0
96114,Brake (2012),2012.0,92.0,"https://m.media-amazon.com/images/M/MV5BMTU3NzEzNDA3OF5BMl5BanBnXkFtZTcwNDQ1MTkyNw@@._V1_SY150_CR0,0,101,150_.jpg",,6.0,12195.0
96121,Hope Springs (2012),2012.0,100.0,"https://m.media-amazon.com/images/M/MV5BMjIxODY2OTg2N15BMl5BanBnXkFtZTcwODAyODg5Nw@@._V1_SY150_CR1,0,101,150_.jpg",114281051.0,6.3,45161.0
96150,"Queen of Versailles, The (2012)",2012.0,103.0,"https://m.media-amazon.com/images/M/MV5BMTM0MzY0NDc3NV5BMl5BanBnXkFtZTcwMTAyODY4Nw@@._V1_SY150_CR2,0,101,150_.jpg",,7.1,13877.0
96281,ParaNorman (2012),2012.0,92.0,"https://m.media-amazon.com/images/M/MV5BZTI0MjA3M2ItY2QzMS00MzZiLWE5YTAtM2ZlODk1MjBhNjA0XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",107139399.0,7.0,113136.0
96283,Diary of a Wimpy Kid: Dog Days (2012),2012.0,94.0,"https://m.media-amazon.com/images/M/MV5BMTc2MTk4MTk4Nl5BMl5BanBnXkFtZTcwMzgzOTY2Nw@@._V1_SY150_CR0,0,101,150_.jpg",77112176.0,6.3,31497.0
96373,Broken (2012),2012.0,91.0,"https://m.media-amazon.com/images/M/MV5BMjMwOTczNzkwMl5BMl5BanBnXkFtZTcwNjIyNzE3OQ@@._V1_SY150_CR2,0,101,150_.jpg",,7.2,15426.0
96411,6 Days to Air: The Making of South Park (2011),2011.0,42.0,"https://m.media-amazon.com/images/M/MV5BNjhmMGNhZDgtNjM4NC00MDNjLTk3MTEtM2I5NTJlYTEyZjE2XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.7,3431.0
96417,Premium Rush (2012),2012.0,91.0,"https://m.media-amazon.com/images/M/MV5BNzkxNjAwMDkwOF5BMl5BanBnXkFtZTcwMTQ1NDkwOA@@._V1_SY150_CR0,0,101,150_.jpg",,6.5,120097.0
96430,"Odd Life of Timothy Green, The (2012)",2012.0,105.0,"https://m.media-amazon.com/images/M/MV5BNDNhNzkyZWEtNzEyNy00MjYzLTg3YTktODVlZTM2Zjc0Y2IxXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",52685425.0,6.6,49388.0
96432,Lawless (2012),2012.0,116.0,"https://m.media-amazon.com/images/M/MV5BMjAxNjUyNjUwN15BMl5BanBnXkFtZTcwMDgwOTIyOA@@._V1_SY150_CR0,0,101,150_.jpg",53676580.0,7.2,257838.0
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),2012.0,83.0,"https://m.media-amazon.com/images/M/MV5BMjAzMzY4NTk0M15BMl5BanBnXkFtZTcwMDA4ODU3Nw@@._V1_SY150_CR0,0,101,150_.jpg",8493728.0,3.8,46574.0
96471,Prime Suspect 3 (1993),1993.0,,,,,
96488,Searching for Sugar Man (2012),2012.0,86.0,"https://m.media-amazon.com/images/M/MV5BMjA5Nzc2NDUyN15BMl5BanBnXkFtZTcwNjQwMjc5Nw@@._V1_SY150_CR0,0,101,150_.jpg",9637687.0,8.2,74460.0
96518,Prime Suspect 6: The Last Witness (2003),2003.0,,,,,
96520,Prime Suspect: The Lost Child (1995),1995.0,101.0,"https://m.media-amazon.com/images/M/MV5BMTIzNDQzODc2OV5BMl5BanBnXkFtZTcwMzAyNjkxMQ@@._V1_SY150_CR3,0,101,150_.jpg",,7.8,3180.0
96530,Conception (2011),2011.0,88.0,"https://m.media-amazon.com/images/M/MV5BMTc1NjY2MTg2Ml5BMl5BanBnXkFtZTcwMzUxODMzNw@@._V1_SY150_CR0,0,101,150_.jpg",,5.3,1457.0
96563,Paradise Lost 3: Purgatory (2011),2011.0,121.0,"https://m.media-amazon.com/images/M/MV5BMTEyNzgwMDAyMjVeQTJeQWpwZ15BbWU3MDE2NDI0Mjc@._V1_SY150_CR6,0,101,150_.jpg",,8.0,11185.0
96567,"Words, The (2012)",2012.0,102.0,"https://m.media-amazon.com/images/M/MV5BMTM2NjgyMjI3OV5BMl5BanBnXkFtZTcwMDkxMjIyOA@@._V1_SY150_CR0,0,101,150_.jpg",13231461.0,7.0,82945.0
96588,Pitch Perfect (2012),2012.0,112.0,"https://m.media-amazon.com/images/M/MV5BMTcyMTMzNzE5N15BMl5BanBnXkFtZTcwNzg5NjM5Nw@@._V1_SX101_CR0,0,101,150_.jpg",113042075.0,7.1,339041.0
96606,Samsara (2011),2011.0,102.0,"https://m.media-amazon.com/images/M/MV5BNjY3NzM4MTI5NF5BMl5BanBnXkFtZTcwMjk3NTA5Nw@@._V1_SY150_CR1,0,101,150_.jpg",5966671.0,8.4,38887.0
96608,Runaway Brain (1995) ,1995.0,7.0,"https://m.media-amazon.com/images/M/MV5BNDYyZTUwMGEtNTUyZS00NmZjLWI4OTEtZDNiZTQyNGI5ODIyXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,7.3,1438.0
96610,Looper (2012),2012.0,119.0,"https://m.media-amazon.com/images/M/MV5BMTg5NTA3NTg4NF5BMl5BanBnXkFtZTcwNTA0NDYzOA@@._V1_SY150_CR0,0,101,150_.jpg",176506819.0,7.4,615066.0
96616,That's My Boy (2012),2012.0,116.0,"https://m.media-amazon.com/images/M/MV5BMTM3NDMyNzgzMV5BMl5BanBnXkFtZTcwMjIyMTA1Nw@@._V1_SY150_CR0,0,101,150_.jpg",58058367.0,5.6,114406.0
96655,Robot & Frank (2012),2012.0,89.0,"https://m.media-amazon.com/images/M/MV5BMTUzMTE0NTk4Ml5BMl5BanBnXkFtZTcwNjQ1OTMwOA@@._V1_SY150_CR0,0,101,150_.jpg",,7.0,66427.0
96691,Resident Evil: Retribution (2012),2012.0,95.0,"https://m.media-amazon.com/images/M/MV5BNGJhZTNlNmYtN2YwNi00OWQwLThhNTUtY2NlOTYwZTQ5ZjNiXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",240159255.0,5.3,154098.0
96726,Lola Versus (2012),2012.0,87.0,"https://m.media-amazon.com/images/M/MV5BMTA5MjQ1MzE2NzNeQTJeQWpwZ15BbWU3MDk2ODkzNjc@._V1_SX101_CR0,0,101,150_.jpg",,5.5,9052.0
96728,"Master, The (2012)",2012.0,138.0,"https://m.media-amazon.com/images/M/MV5BMTQ2NjQ5MzMwMF5BMl5BanBnXkFtZTcwMjczNTAzOA@@._V1_SY150_CR0,0,101,150_.jpg",28258060.0,7.1,191143.0
96737,Dredd (2012),2012.0,95.0,"https://m.media-amazon.com/images/M/MV5BODkyNDQzMzUzOF5BMl5BanBnXkFtZTcwODYyMDEyOA@@._V1_SY150_CR0,0,101,150_.jpg",41037742.0,7.1,303249.0
96811,End of Watch (2012),2012.0,109.0,"https://m.media-amazon.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_SX101_CR0,0,101,150_.jpg",53041274.0,7.6,279053.0
96815,V/H/S (2012),2012.0,116.0,"https://m.media-amazon.com/images/M/MV5BMTUwODAxMzMwNF5BMl5BanBnXkFtZTcwMTk3MTQ5Nw@@._V1_SY150_CR0,0,101,150_.jpg",,5.8,72081.0
96821,"Perks of Being a Wallflower, The (2012)",2012.0,103.0,"https://m.media-amazon.com/images/M/MV5BNTY0ZTI2NzQtYWI1YS00ZWM3LWFmMjMtZWYxNmNmOTI0MGJjXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",33384127.0,7.9,567337.0
96829,"Hunt, The (Jagten) (2012)",2012.0,115.0,"https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_SY150_CR2,0,101,150_.jpg",18309793.0,8.3,384551.0
96832,Holy Motors (2012),2012.0,115.0,"https://m.media-amazon.com/images/M/MV5BODk2MDc4MDk2OF5BMl5BanBnXkFtZTcwMTcyODY1OA@@._V1_SY150_CR1,0,101,150_.jpg",,7.0,50032.0
96861,Taken 2 (2012),2012.0,92.0,"https://m.media-amazon.com/images/M/MV5BMTkwNTQ0ODExOV5BMl5BanBnXkFtZTcwNjU3NDQwOA@@._V1_SY150_CR0,0,101,150_.jpg",376141306.0,6.2,329710.0
96917,House at the End of the Street (2012),2012.0,101.0,"https://m.media-amazon.com/images/M/MV5BMjIxNTUwNTU4N15BMl5BanBnXkFtZTcwNTE0MTI3Nw@@._V1_SX101_CR0,0,101,150_.jpg",40494035.0,5.5,82939.0
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),2002.0,98.0,"https://m.media-amazon.com/images/M/MV5BNjkyMzU2ODM2N15BMl5BanBnXkFtZTcwNjA4NzYyMQ@@._V1_SY150_CR1,0,101,150_.jpg",,6.7,1423.0
96945,Love Lasts Three Years (L'amour dure trois ans) (2011),2011.0,98.0,"https://m.media-amazon.com/images/M/MV5BMTM4MjI0NDQwMl5BMl5BanBnXkFtZTcwMjAwODQ0Nw@@._V1_SY150_CR6,0,101,150_.jpg",,6.1,5135.0
96964,"Tall Man, The (2012)",2012.0,106.0,"https://m.media-amazon.com/images/M/MV5BMTg5ODE1MjU3OV5BMl5BanBnXkFtZTcwNzg4NDEzOA@@._V1_SY150_CR0,0,101,150_.jpg",,5.9,44011.0
96975,LOL (2012),2012.0,97.0,"https://m.media-amazon.com/images/M/MV5BMTA0MjI5ODA3MjReQTJeQWpwZ15BbWU3MDI1NTE3Njc@._V1_SY150_CR1,0,101,150_.jpg",,4.4,58972.0
97024,Rust and Bone (De rouille et d'os) (2012),2012.0,120.0,"https://m.media-amazon.com/images/M/MV5BZjEyZDUyYjEtNDI4OS00MWIyLWFiM2UtNWU1NGJhMTRhNDNiXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",25807712.0,7.4,71683.0
97168,Marley (2012),2012.0,144.0,"https://m.media-amazon.com/images/M/MV5BMTg3NDUzMzQ2OF5BMl5BanBnXkFtZTcwNzY4NTE0Nw@@._V1_SY150_CR0,0,101,150_.jpg",5319734.0,7.9,14746.0
97172,Frankenweenie (2012),2012.0,87.0,"https://m.media-amazon.com/images/M/MV5BMjIxODY3MjEwNV5BMl5BanBnXkFtZTcwOTMzNjc4Nw@@._V1_SY150_CR0,0,101,150_.jpg",81491068.0,6.9,121482.0
97188,Sinister (2012),2012.0,110.0,"https://m.media-amazon.com/images/M/MV5BMjI5MTg1Njg0Ml5BMl5BanBnXkFtZTcwNzg2Mjc4Nw@@._V1_SY150_CR0,0,101,150_.jpg",87727807.0,6.8,296818.0
97194,"Thing: Terror Takes Shape, The (1998)",1998.0,83.0,"https://m.media-amazon.com/images/M/MV5BM2U0MzZhYzctMTc4MC00YzQwLWJkOTMtYjc4Y2M1YjM1NWVhXkEyXkFqcGc@._V1_SY150_CR7,0,101,150_.jpg",,7.7,1009.0
97225,Hotel Transylvania (2012),2012.0,91.0,"https://m.media-amazon.com/images/M/MV5BMTM3NjQyODI3M15BMl5BanBnXkFtZTcwMDM4NjM0OA@@._V1_SY150_CR0,0,101,150_.jpg",358375603.0,7.0,294707.0
97230,Side by Side (2012),2012.0,99.0,"https://m.media-amazon.com/images/M/MV5BNjY4MTE5NTE1M15BMl5BanBnXkFtZTcwODA4MzEzOA@@._V1_SY150_CR0,0,101,150_.jpg",,7.6,13793.0
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),1960.0,79.0,"https://m.media-amazon.com/images/M/MV5BNWYxMTFmOGEtZTkyYS00MzFkLTgyNDctOTNmOWU2ZGZiOWUzXkEyXkFqcGc@._V1_SY150_CR3,0,101,150_.jpg",,6.6,1420.0
97304,Argo (2012),2012.0,120.0,"https://m.media-amazon.com/images/M/MV5BM2QyMGUyZTEtMjE4Yi00M2RiLTgwN2QtZDMxZDNiMTFkMTFjXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",232325503.0,7.7,650350.0
97306,Seven Psychopaths (2012),2012.0,110.0,"https://m.media-amazon.com/images/M/MV5BMTgwMzUxMjc0M15BMl5BanBnXkFtZTcwMzQ2MjYyOA@@._V1_SY150_CR0,0,101,150_.jpg",33035736.0,7.1,280099.0
97328,Liberal Arts (2012),2012.0,97.0,"https://m.media-amazon.com/images/M/MV5BMGNkNWRhOGMtZWQ3Ni00ZTBiLTk0YzgtMDQyMmY5M2NiMjhlXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",1150681.0,6.7,41244.0
97470,Catch .44 (2011),2011.0,94.0,"https://m.media-amazon.com/images/M/MV5BMjE1OTM2NjgzNV5BMl5BanBnXkFtZTcwNzc0MTc5Ng@@._V1_SY150_CR3,0,101,150_.jpg",,4.6,18115.0
97643,[REC]³ 3 Génesis (2012),2012.0,80.0,"https://m.media-amazon.com/images/M/MV5BNDM3OTUzMTA1OF5BMl5BanBnXkFtZTcwNTkwMTE3Nw@@._V1_SY150_CR2,0,101,150_.jpg",10148447.0,5.0,39558.0
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),2012.0,110.0,"https://m.media-amazon.com/images/M/MV5BMTQwMzUxNzAwMF5BMl5BanBnXkFtZTcwMjg4NzE1OQ@@._V1_SY150_CR5,0,101,150_.jpg",61319383.0,5.3,17268.0
97701,Paranormal Activity 4 (2012),2012.0,88.0,"https://m.media-amazon.com/images/M/MV5BNjAxMzM0MjYwM15BMl5BanBnXkFtZTcwMjMwMjAyOA@@._V1_SY150_CR0,0,101,150_.jpg",142838957.0,4.7,71871.0
97742,Alex Cross (2012),2012.0,101.0,"https://m.media-amazon.com/images/M/MV5BMjE1MDE0NjUyMV5BMl5BanBnXkFtZTcwNjQzNjg5Nw@@._V1_SY150_CR0,0,101,150_.jpg",34588412.0,5.2,36144.0
97752,Cloud Atlas (2012),2012.0,172.0,"https://m.media-amazon.com/images/M/MV5BMTczMTgxMjc4NF5BMl5BanBnXkFtZTcwNjM5MTA2OA@@._V1_SY150_CR0,0,101,150_.jpg",130482868.0,7.4,380183.0
97757,'Hellboy': The Seeds of Creation (2004),2004.0,143.0,"https://m.media-amazon.com/images/M/MV5BMTIyNjE0OTg2OF5BMl5BanBnXkFtZTcwNzM3ODYyMQ@@._V1_SY150_CR3,0,101,150_.jpg",,7.0,215.0
97785,Silent Hill: Revelation 3D (2012),2012.0,95.0,"https://m.media-amazon.com/images/M/MV5BNDcwODA4MWMtNzllNS00NzQ5LTlhMWEtOTU1OTJhMTJjNzYzXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",52302796.0,4.9,68342.0
97836,Here Comes the Boom (2012),2012.0,105.0,"https://m.media-amazon.com/images/M/MV5BMTUxMzEzNDQ0Nl5BMl5BanBnXkFtZTcwMDI2NTY1OA@@._V1_SY150_CR0,0,101,150_.jpg",73239258.0,6.4,96865.0
97858,Mental (2012),2012.0,116.0,"https://m.media-amazon.com/images/M/MV5BMTc1NjQ1OTA1NF5BMl5BanBnXkFtZTcwMTk0NzcwOQ@@._V1_SY150_CR0,0,101,150_.jpg",,6.1,5231.0
97860,Killing Them Softly (2012),2012.0,97.0,"https://m.media-amazon.com/images/M/MV5BODk3MDg2NDk5M15BMl5BanBnXkFtZTcwMjcxMjMzOA@@._V1_SY150_CR1,0,101,150_.jpg",37930465.0,6.2,156374.0
97866,"Imposter, The (2012)",2012.0,99.0,"https://m.media-amazon.com/images/M/MV5BMmJjNTI4N2YtNTM0Yi00MGIwLTliYWYtYmEzZTAwYjllNDZmXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.4,51626.0
97870,"Sessions, The (Surrogate, The) (2012)",2012.0,95.0,"https://m.media-amazon.com/images/M/MV5BMTQzNTU4NjMzNV5BMl5BanBnXkFtZTcwNDQzMTY1OA@@._V1_SY150_CR0,0,101,150_.jpg",9138338.0,7.2,44467.0
97904,Smashed (2012),2012.0,81.0,"https://m.media-amazon.com/images/M/MV5BN2NlMjA0NjMtODAyNy00ZTgxLWExYzYtOGNkMjVmMGE1NjNkXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.7,18159.0
97913,Wreck-It Ralph (2012),2012.0,101.0,"https://m.media-amazon.com/images/M/MV5BNzMxNTExOTkyMF5BMl5BanBnXkFtZTcwMzEyNDc0OA@@._V1_SY150_CR0,0,101,150_.jpg",471222889.0,7.7,476426.0
97921,Silver Linings Playbook (2012),2012.0,122.0,"https://m.media-amazon.com/images/M/MV5BMTM2MTI5NzA3MF5BMl5BanBnXkFtZTcwODExNTc0OA@@._V1_SY150_CR0,0,101,150_.jpg",236412453.0,7.7,757187.0
97923,Flight (2012),2012.0,138.0,"https://m.media-amazon.com/images/M/MV5BMTUxMjI1OTMxNl5BMl5BanBnXkFtZTcwNjc3NTY1OA@@._V1_SY150_CR0,0,101,150_.jpg",161772375.0,7.3,385473.0
97936,Anna Karenina (2012),2012.0,129.0,"https://m.media-amazon.com/images/M/MV5BMTU0NDgxNDg0NV5BMl5BanBnXkFtZTcwMjE4MzkwOA@@._V1_SY150_CR0,0,101,150_.jpg",68929150.0,6.6,109258.0
97938,Life of Pi (2012),2012.0,127.0,"https://m.media-amazon.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_SY150_CR0,0,101,150_.jpg",609016565.0,7.9,682303.0
97950,"Man with the Iron Fists, The (2012)",2012.0,95.0,"https://m.media-amazon.com/images/M/MV5BMTg5ODI3ODkzOV5BMl5BanBnXkFtZTcwMTQxNjUwOA@@._V1_SX101_CR0,0,101,150_.jpg",19721245.0,5.4,64797.0
97988,"Bay, The (2012)",2012.0,85.0,"https://m.media-amazon.com/images/M/MV5BNDEzMWU2YWUtOWVkMy00OTg0LTkyMjctMDA3MDc2NGViYjU5XkEyXkFqcGc@._V1_SY150_CR2,0,101,150_.jpg",,5.7,30802.0
98061,Himizu (2011),2011.0,129.0,"https://m.media-amazon.com/images/M/MV5BZmUyMjk4NTItZmRhOS00YmE2LTllZDQtNDlhMzkxYmFmNjRlXkEyXkFqcGc@._V1_SY150_CR3,0,101,150_.jpg",,7.0,4957.0
98083,Jackass 3.5 (2011),2011.0,85.0,"https://m.media-amazon.com/images/M/MV5BMmFmYWU5ODEtYWYwOS00YmU4LWJlYzktOGQ2YmI1Y2RhYzJiXkEyXkFqcGc@._V1_SY150_CR3,0,101,150_.jpg",,6.6,24522.0
98122,Indie Game: The Movie (2012),2012.0,103.0,"https://m.media-amazon.com/images/M/MV5BMjA5NTUzMjQ1MV5BMl5BanBnXkFtZTcwMzc1MzQ4Nw@@._V1_SY150_CR0,0,101,150_.jpg",,7.6,21548.0
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",2012.0,76.0,"https://m.media-amazon.com/images/M/MV5BMzIxMDkxNDM2M15BMl5BanBnXkFtZTcwMDA5ODY1OQ@@._V1_SX101_CR0,0,101,150_.jpg",,7.9,65030.0
98154,Lincoln (2012),2012.0,150.0,"https://m.media-amazon.com/images/M/MV5BMTQzNzczMDUyNV5BMl5BanBnXkFtZTcwNjM2ODEzOA@@._V1_SY150_CR0,0,101,150_.jpg",275293450.0,7.3,277706.0
98160,Nature Calls (2012),2012.0,79.0,"https://m.media-amazon.com/images/M/MV5BMTM1NDE0NTI5OF5BMl5BanBnXkFtZTcwOTY1MTY0OA@@._V1_SY150_CR0,0,101,150_.jpg",,4.0,2633.0
98175,Vamps (2012),2012.0,92.0,"https://m.media-amazon.com/images/M/MV5BMTg0ODkwMzI0NV5BMl5BanBnXkFtZTcwMDc4OTc2OA@@._V1_SY150_CR3,0,101,150_.jpg",,5.3,11829.0
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",2012.0,115.0,"https://m.media-amazon.com/images/M/MV5BMTcyMzUyMzY1OF5BMl5BanBnXkFtZTcwNDQ4ODk1OA@@._V1_SY150_CR0,0,101,150_.jpg",832660037.0,5.6,270634.0
98230,10 Years (2011),2011.0,110.0,"https://m.media-amazon.com/images/M/MV5BNTY3NTY3ODAzOF5BMl5BanBnXkFtZTcwMTI4MDQyOA@@._V1_SY150_CR0,0,101,150_.jpg",,6.1,27951.0
98239,Red Dawn (2012),2012.0,93.0,"https://m.media-amazon.com/images/M/MV5BNGZhODgzYTEtNmI2Mi00MmRmLWFhYzAtNGFkNjQzZmFiM2EwXkEyXkFqcGc@._V1_SY150_CR3,0,101,150_.jpg",50950296.0,5.3,82081.0
98243,Rise of the Guardians (2012),2012.0,97.0,"https://m.media-amazon.com/images/M/MV5BMTkzMjgwMDg1M15BMl5BanBnXkFtZTcwMTgzNTI1OA@@._V1_SX101_CR0,0,101,150_.jpg",306941670.0,7.2,199786.0
