uniqueId,movieId,genreId
19048,107406,13
19049,107408,4
19050,107408,7
19051,107408,14
19052,107410,1
19053,107410,7
19054,107410,13
19055,107412,4
19056,107412,6
19057,107436,11
19058,107436,12
19059,107436,10
19060,107447,4
19061,107447,9
19062,107449,3
19063,107449,4
19064,107462,8
19065,107462,9
19066,107462,10
19067,107565,4
19068,107630,4
19069,107702,4
19070,107723,8
19071,107723,1
19072,107723,5
19073,107771,7
19074,107771,11
19075,107771,6
19076,107780,15
19077,107846,8
19078,107846,1
19079,107945,10
19080,107951,4
19081,107951,9
19082,107953,8
19083,107953,2
19084,107953,5
19085,107953,17
19086,107962,8
19087,107962,10
19088,107997,7
19089,107997,11
19090,107997,12
19091,107997,10
19092,107999,2
19093,107999,3
19094,108078,4
19095,108078,6
19096,108090,8
19097,108090,1
19098,108090,2
19099,108090,3
19100,108156,8
19101,108156,4
19102,108188,8
19103,108188,7
19104,108188,10
19105,108188,17
19106,108190,1
19107,108190,6
19108,108190,13
19109,108190,17
19110,108192,7
19111,108540,1
19112,108540,2
19113,108540,3
19114,108540,4
19115,108540,7
19116,108540,6
19117,108601,7
19118,108689,8
19119,108689,5
19120,108689,13
19121,108689,17
19122,108715,4
19123,108715,7
19124,108727,7
19125,108729,12
19126,108729,10
19127,108795,8
19128,108795,1
19129,108795,2
19130,108795,5
19131,108928,8
19132,108928,7
19133,108928,14
19134,108932,8
19135,108932,1
19136,108932,2
19137,108932,3
19138,108932,4
19139,108932,5
19140,108945,8
19141,108945,9
19142,108945,13
19143,108945,17
19144,108949,9
19145,108981,7
19146,108981,12
19147,109042,1
19148,109042,4
19149,109042,5
19150,109161,7
19151,109183,4
19152,109187,7
19153,109187,5
19154,109187,13
19155,109191,7
19156,109191,5
19157,109191,12
19158,109241,8
19159,109241,4
19160,109241,9
19161,109282,16
19162,109295,9
19163,109295,7
19164,109295,10
19165,109313,4
19166,109317,4
19167,109372,4
19168,109372,6
19169,109374,4
19170,109374,7
19171,109383,2
19172,109383,4
19173,109383,7
19174,109383,6
19175,109416,4
19176,109483,4
19177,109483,6
19178,109487,13
19179,109487,17
19180,109569,8
19181,109569,9
19182,109569,7
19183,109576,4
19184,109578,8
19185,109578,12
19186,109578,10
19187,109596,2
19188,109596,7
19189,109633,2
19190,109633,6
19191,109673,8
19192,109673,7
19193,109673,14
19194,109673,17
19195,109687,16
19196,109723,9
19197,109723,7
19198,109723,10
19199,109846,1
19200,109846,2
19201,109846,4
19202,109848,11
19203,109848,13
19204,109848,10
19205,109850,8
19206,109850,9
19207,109850,7
19208,109850,17
19209,109853,4
19210,109853,7
19211,109853,6
19212,109864,4
19213,109864,9
19214,109864,7
19215,109895,4
19216,109897,7
19217,109941,2
19218,109941,4
19219,109968,8
19220,109968,7
19221,109971,4
19222,110102,8
19223,110102,1
19224,110102,13
19225,110102,17
19226,110127,1
19227,110127,7
19228,110127,17
19229,110130,1
19230,110130,2
19231,110130,3
19232,110130,4
19233,110281,4
19234,110281,7
19235,110281,6
19236,110286,11
19237,110286,10
19238,110297,1
19239,110297,4
19240,110297,9
19241,110330,7
19242,110350,16
19243,110387,16
19244,110501,8
19245,110501,9
19246,110501,10
19247,110541,8
19248,110541,4
19249,110553,8
19250,110553,13
19251,110553,17
19252,110586,4
19253,110586,7
19254,110591,11
19255,110603,7
19256,110611,7
19257,110611,10
19258,110655,1
19259,110655,2
19260,110655,3
19261,110655,4
19262,110669,4
19263,110669,16
19264,110718,4
19265,110730,7
19266,110730,13
19267,110730,17
19268,110746,4
19269,110746,11
19270,110771,4
19271,110771,6
19272,110773,4
19273,110773,11
19274,110781,8
19275,110781,2
19276,110781,3
19277,110781,4
19278,110781,15
19279,110826,8
19280,110826,9
19281,110826,7
19282,110882,7
19283,111113,4
19284,111146,8
19285,111146,1
19286,111146,2
19287,111146,3
19288,111146,4
19289,111320,4
19290,111360,8
19291,111360,13
19292,111362,8
19293,111362,1
19294,111362,13
19295,111364,8
19296,111364,1
19297,111364,13
19298,111364,17
19299,111375,4
19300,111384,10
19301,111443,4
19302,111551,11
19303,111551,13
19304,111551,10
19305,111617,4
19306,111622,4
19307,111622,6
19308,111659,8
19309,111659,1
19310,111659,3
19311,111659,17
19312,111663,8
19313,111663,4
19314,111663,11
19315,111680,4
19316,111680,6
19317,111732,7
19318,111732,5
19319,111743,4
19320,111743,18
19321,111759,8
19322,111759,13
19323,111759,17
19324,111781,8
19325,111781,1
19326,111781,10
19327,111785,8
19328,111785,1
19329,111785,5
19330,111795,4
19331,111795,7
19332,111800,4
19333,111817,7
19334,111844,8
19335,111844,7
19336,111913,7
19337,111921,7
19338,111921,6
19339,112006,8
19340,112006,2
19341,112006,3
19342,112070,7
19343,112138,8
19344,112138,4
19345,112138,9
19346,112171,8
19347,112171,9
19348,112171,10
19349,112175,8
19350,112175,1
19351,112175,2
19352,112183,4
19353,112183,7
19354,112290,7
19355,112303,4
19356,112303,6
19357,112316,7
19358,112316,15
19359,112326,8
19360,112326,13
19361,112334,16
19362,112370,8
19363,112370,1
19364,112370,13
19365,112421,4
19366,112421,7
19367,112421,12
19368,112450,4
19369,112450,6
19370,112454,7
19371,112460,1
19372,112460,2
19373,112460,4
19374,112497,4
19375,112512,2
19376,112512,7
19377,112512,5
19378,112512,12
19379,112515,7
19380,112515,11
19381,112515,10
19382,112552,7
19383,112556,7
19384,112556,10
19385,112580,4
19386,112580,7
19387,112623,13
19388,112727,9
19389,112727,11
19390,112727,10
19391,112749,4
19392,112749,7
19393,112749,6
19394,112788,4
19395,112804,7
19396,112804,13
19397,112818,8
19398,112818,11
19399,112818,10
19400,112852,8
19401,112852,1
19402,112852,13
19403,112868,13
19404,112868,10
19405,112897,8
19406,112897,1
19407,112911,8
19408,112911,1
19409,112940,10
19410,113159,4
19411,113159,11
19412,113159,6
19413,113186,10
19414,113207,7
19415,113207,15
19416,113225,4
19417,113225,7
19418,113225,6
19419,113252,4
19420,113252,11
19421,113252,10
19422,113275,4
19423,113275,7
19424,113278,8
19425,113278,2
19426,113278,9
19427,113278,10
19428,113280,7
19429,113313,11
19430,113313,10
19431,113345,8
19432,113345,1
19433,113345,13
19434,113348,8
19435,113348,1
19436,113348,4
19437,113350,7
19438,113350,12
19439,113350,13
19440,113374,2
19441,113374,4
19442,113378,7
19443,113378,13
19444,113394,4
19445,113394,7
19446,113416,8
19447,113416,9
19448,113416,7
19449,113453,4
19450,113453,9
19451,113532,4
19452,113565,11
19453,113565,10
19454,113573,8
19455,113573,9
19456,113573,10
19457,113604,7
19458,113705,7
19459,113741,7
19460,113741,12
19461,113741,13
19462,113741,10
19463,113780,11
19464,113780,10
19465,113829,4
19466,113829,7
19467,113829,6
19468,113849,9
19469,113849,7
19470,113849,10
19471,113862,10
19472,114028,4
19473,114028,7
19474,114044,11
19475,114060,9
19476,114060,7
19477,114060,10
19478,114066,16
19479,114066,7
19480,114066,15
19481,114074,7
19482,114126,16
19483,114180,8
19484,114180,12
19485,114180,13
19486,114184,7
19487,114246,8
19488,114246,9
19489,114246,12
19490,114246,10
19491,114265,4
19492,114265,6
19493,114335,20
19494,114396,7
19495,114494,10
19496,114554,2
19497,114554,7
19498,114554,5
19499,114601,4
19500,114601,7
19501,114627,2
19502,114627,7
19503,114627,5
19504,114662,8
19505,114662,14
19506,114670,4
19507,114670,7
19508,114670,11
19509,114678,1
19510,114678,4
19511,114678,7
19512,114707,11
19513,114707,12
19514,114713,11
19515,114762,4
19516,114762,6
19517,114795,8
19518,114795,7
19519,114795,5
19520,114818,8
19521,114818,4
19522,114818,9
19523,114847,13
19524,114847,10
19525,114925,9
19526,114925,7
19527,114925,10
19528,114935,8
19529,114935,12
19530,114935,13
19531,114935,10
19532,115065,1
19533,115065,2
19534,115111,8
19535,115111,2
19536,115111,4
19537,115111,11
19538,115122,4
19539,115122,11
19540,115149,8
19541,115149,10
19542,115151,8
19543,115151,9
19544,115170,7
19545,115203,16
19546,115210,8
19547,115210,7
19548,115210,14
19549,115216,7
19550,115216,18
19551,115231,4
19552,115502,4
19553,115502,6
19554,115569,9
19555,115569,7
19556,115569,10
19557,115617,8
19558,115617,2
19559,115617,4
19560,115664,1
19561,115664,2
19562,115664,6
19563,115667,4
19564,115667,6
19565,115680,9
19566,115680,7
19567,115680,13
19568,115680,10
19569,115713,7
19570,115713,13
19571,115713,10
19572,115727,8
19573,115727,1
19574,115819,2
19575,115819,4
19576,115828,1
19577,115828,7
19578,115828,6
19579,115877,2
19580,115877,4
19581,115969,7
19582,115969,14
19583,116044,4
19584,116044,6
19585,116138,7
19586,116169,8
19587,116207,9
19588,116207,7
19589,116207,10
19590,116411,7
19591,116413,4
19592,116413,6
19593,116419,8
19594,116419,4
19595,116419,9
19596,116505,8
19597,116505,4
19598,116529,8
19599,116529,7
19600,116529,14
19601,116529,17
19602,116668,8
19603,116668,4
19604,116668,11
19605,116718,4
19606,116718,15
19607,116724,4
19608,116724,7
19609,116724,6
19610,116738,1
19611,116738,4
19612,116738,11
19613,116797,7
19614,116797,10
19615,116797,14
19616,116799,4
19617,116799,9
19618,116799,7
19619,116799,12
19620,116799,6
19621,116817,4
19622,116817,7
19623,116823,1
19624,116823,13
19625,116823,10
19626,116849,4
19627,116849,6
19628,116887,8
19629,116887,1
19630,116887,7
19631,116897,4
19632,116897,7
19633,116897,10
19634,116941,2
19635,116941,3
19636,116941,4
19637,116941,15
19638,116941,13
19639,116963,4
19640,116977,4
19641,116985,4
19642,116985,7
19643,117107,7
19644,117109,4
19645,117133,8
19646,117133,7
19647,117133,10
19648,117176,7
19649,117176,6
19650,117192,1
19651,117192,7
19652,117364,16
19653,117364,14
19654,117368,2
19655,117368,4
19656,117444,2
19657,117444,3
19658,117444,5
19659,117466,8
19660,117466,1
19661,117466,7
19662,117511,4
19663,117529,8
19664,117529,1
19665,117529,7
19666,117529,13
19667,117529,10
19668,117531,16
19669,117533,16
19670,117545,2
19671,117572,4
19672,117572,9
19673,117572,6
19674,117590,4
19675,117590,9
19676,117630,8
19677,117630,4
19678,117630,9
19679,117630,6
19680,117646,8
19681,117646,1
19682,117646,4
19683,117646,7
19684,117646,5
19685,117646,10
19686,117849,4
19687,117851,1
19688,117851,2
19689,117851,3
19690,117851,4
19691,117867,8
19692,117867,7
19693,117867,10
19694,117867,14
19695,117877,1
19696,117877,2
19697,117881,7
19698,117887,3
19699,117887,4
19700,117895,8
19701,117895,10
19702,117922,1
19703,117922,2
19704,117922,3
19705,118082,4
19706,118082,9
19707,118082,10
19708,118166,4
19709,118166,7
19710,118166,6
19711,118198,16
19712,118198,7
19713,118198,10
19714,118248,7
19715,118248,10
19716,118270,4
19717,118270,11
19718,118270,10
19719,118290,13
19720,118326,9
19721,118326,7
19722,118326,10
19723,118354,9
19724,118354,7
19725,118354,12
19726,118354,10
19727,118512,4
19728,118530,4
19729,118572,4
19730,118572,9
19731,118572,7
19732,118696,1
19733,118696,5
19734,118700,7
19735,118702,7
19736,118702,14
19737,118706,1
19738,118706,12
19739,118706,10
19740,118784,16
19741,118814,4
19742,118814,6
19743,118834,4
19744,118862,4
19745,118862,7
19746,118880,11
19747,118880,6
19748,118880,10
19749,118888,4
19750,118894,2
19751,118894,3
19752,118894,12
19753,118896,7
19754,118900,7
19755,118924,4
19756,118930,4
19757,118985,7
19758,118997,3
19759,118997,4
19760,118997,5
19761,118997,15
19762,119068,4
19763,119068,7
19764,119141,8
19765,119141,4
19766,119145,8
19767,119145,1
19768,119145,4
19769,119145,9
19770,119153,4
19771,119155,1
19772,119155,3
19773,119155,4
19774,119155,5
19775,119167,13
19776,119167,10
19777,119218,8
19778,119218,9
19779,119218,7
19780,119655,1
19781,119655,3
19782,119655,5
19783,119714,4
19784,119828,8
19785,119828,7
19786,119828,10
19787,119828,18
19788,119964,4
19789,120130,2
19790,120130,7
19791,120130,5
19792,120138,4
19793,120138,7
19794,120138,5
19795,120138,12
19796,120138,6
19797,120466,8
19798,120466,10
19799,120478,16
19800,120625,7
19801,120635,8
19802,120635,9
19803,120635,10
19804,120637,8
19805,120637,9
19806,120637,7
19807,120637,12
19808,120637,10
19809,120761,7
19810,120783,8
19811,120783,9
19812,120783,7
19813,120799,8
19814,120799,1
19815,120799,13
19816,120799,10
19817,120807,4
19818,120813,4
19819,120827,9
19820,120827,7
19821,120827,11
19822,120827,12
19823,120919,8
19824,120919,4
19825,121007,1
19826,121007,3
19827,121007,5
19828,121007,13
19829,121035,7
19830,121097,1
19831,121097,3
19832,121097,4
19833,121099,2
19834,121099,3
19835,121129,4
19836,121169,7
19837,121171,16
19838,121231,11
19839,121253,11
19840,121253,10
19841,121338,1
19842,121338,4
19843,121338,6
19844,121342,4
19845,121342,6
19846,121372,4
19847,121374,4
19848,121469,4
19849,121469,11
19850,121469,12
19851,121469,10
19852,121715,4
19853,121781,2
19854,121781,3
19855,121781,4
19856,121781,5
19857,122092,4
19858,122092,14
19859,122246,3
19860,122246,4
19861,122260,7
19862,122260,14
19863,122433,11
19864,122433,12
19865,122433,10
19866,122490,8
19867,122490,7
19868,122490,10
19869,122627,13
19870,122882,8
19871,122882,1
19872,122882,13
19873,122882,10
19874,122884,5
19875,122884,11
19876,122884,10
19877,122886,8
19878,122886,1
19879,122886,5
19880,122886,13
19881,122886,17
19882,122888,20
19883,122890,8
19884,122890,1
19885,122890,5
19886,122892,8
19887,122892,1
19888,122892,13
19889,122896,20
19890,122898,8
19891,122898,1
19892,122898,13
19893,122900,8
19894,122900,1
19895,122900,13
19896,122902,8
19897,122902,1
19898,122902,5
19899,122902,13
19900,122904,8
19901,122904,1
19902,122904,4
19903,122904,13
19904,122906,8
19905,122906,1
19906,122906,13
19907,122912,8
19908,122912,1
19909,122912,13
19910,122916,8
19911,122916,1
19912,122916,13
19913,122918,8
19914,122918,1
19915,122918,13
19916,122920,8
19917,122920,13
19918,122920,10
19919,122922,8
19920,122922,1
19921,122922,13
19922,122924,8
19923,122924,1
19924,122924,5
19925,122924,13
19926,122926,8
19927,122926,1
19928,122926,5
19929,122932,3
19930,122932,4
19931,122932,6
19932,123200,4
19933,123310,8
19934,123545,7
19935,123545,6
19936,123553,8
19937,123553,1
19938,123553,7
19939,123553,5
19940,123947,7
19941,124273,4
19942,124404,1
19943,124404,2
19944,124404,3
19945,124404,4
19946,124484,4
19947,124484,7
19948,124851,1
19949,124851,6
19950,124851,13
19951,124853,2
19952,124853,16
19953,124859,9
19954,124859,7
19955,124859,10
19956,125221,11
19957,125221,13
19958,125221,18
19959,125914,1
19960,125914,4
19961,125914,12
19962,125914,6
19963,125916,7
19964,125916,6
19965,125970,1
19966,125970,3
19967,125970,4
19968,125970,5
19969,125974,1
19970,125974,3
19971,125974,4
19972,125974,5
19973,126088,2
19974,126088,3
19975,126088,4
19976,126090,2
19977,126142,1
19978,126142,3
19979,126142,5
19980,126420,8
19981,126426,7
19982,126426,13
19983,126430,8
19984,126430,1
19985,126430,7
19986,126430,14
19987,126482,2
19988,126482,3
19989,126482,5
19990,126482,15
19991,126548,4
19992,126577,2
19993,126577,4
19994,126577,5
19995,126921,1
19996,126921,2
19997,126921,3
19998,126921,4
19999,127052,4
20000,127052,9
20001,127052,6
20002,127096,13
20003,127096,10
20004,127098,4
20005,127108,7
20006,127108,6
20007,127114,7
20008,127116,7
20009,127130,4
20010,127132,7
20011,127132,10
20012,127134,1
20013,127134,4
20014,127134,7
20015,127136,7
20016,127136,12
20017,127136,10
20018,127146,16
20019,127152,16
20020,127164,16
20021,127172,16
20022,127180,16
20023,127184,7
20024,127194,4
20025,127198,4
20026,127198,7
20027,127202,7
20028,127204,4
20029,127212,7
20030,127212,10
20031,127298,4
20032,127298,7
20033,127319,10
20034,127323,8
20035,127323,1
20036,127323,13
20037,127323,10
20038,127390,2
20039,127390,4
20040,128087,4
20041,128087,18
20042,128089,4
20043,128097,4
20044,128099,4
20045,128197,4
20046,128197,6
20047,128360,18
20048,128366,4
20049,128488,8
20050,128488,9
20051,128488,7
20052,128488,10
20053,128512,7
20054,128512,12
20055,128512,6
20056,128520,4
20057,128542,8
20058,128542,11
20059,128542,13
20060,128592,12
20061,128592,10
20062,128594,4
20063,128594,7
20064,128594,6
20065,128620,9
20066,128620,7
20067,128620,6
20068,128695,18
20069,128736,7
20070,128832,4
20071,128832,7
20072,128832,15
20073,128832,6
20074,128838,11
20075,128842,8
20076,128842,1
20077,128842,5
20078,128852,4
20079,128900,16
20080,128902,16
20081,128908,1
20082,128908,4
20083,128908,7
20084,128914,4
20085,128944,8
20086,128944,1
20087,128944,3
20088,128944,4
20089,128944,13
20090,128968,2
20091,128968,3
20092,128968,4
20093,128975,4
20094,128975,13
20095,128991,2
20096,128991,4
20097,128991,13
20098,129011,4
20099,129229,8
20100,129229,1
20101,129250,20
20102,129313,4
20103,129333,11
20104,129333,10
20105,129354,4
20106,129354,9
20107,129354,7
20108,129354,6
20109,129397,8
20110,129397,5
20111,129397,13
20112,129428,4
20113,129428,7
20114,129514,4
20115,129657,8
20116,129659,7
20117,129737,4
20118,129779,8
20119,129779,2
20120,129779,13
20121,129937,8
20122,129937,9
20123,129937,7
20124,129937,10
20125,130050,7
20126,130050,5
20127,130050,11
20128,130050,12
20129,130050,10
20130,130052,7
20131,130052,11
20132,130073,3
20133,130073,7
20134,130073,5
20135,130073,6
20136,130083,8
20137,130083,9
20138,130083,7
20139,130083,10
20140,130087,4
20141,130087,7
20142,130087,5
20143,130444,1
20144,130444,3
20145,130444,5
20146,130444,13
20147,130450,1
20148,130450,3
20149,130450,5
20150,130452,4
20151,130452,7
20152,130482,9
20153,130482,7
20154,130482,19
20155,130482,12
20156,130482,10
20157,130490,8
20158,130490,13
20159,130490,10
20160,130498,4
20161,130518,8
20162,130518,1
20163,130518,2
20164,130518,4
20165,130518,13
20166,130520,1
20167,130520,2
20168,130520,3
20169,130520,4
20170,130520,5
20171,130520,13
20172,130576,7
20173,130576,13
20174,130578,8
20175,130578,10
20176,130634,8
20177,130634,9
20178,130634,10
20179,130686,4
20180,130686,11
20181,130840,11
20182,130840,6
20183,130840,13
20184,130842,8
20185,130842,1
20186,130842,13
20187,130970,4
20188,130976,7
20189,130978,4
20190,130978,6
20191,131013,4
20192,131013,9
20193,131023,16
20194,131098,2
20195,131098,3
20196,131098,4
20197,131104,4
20198,131104,9
20199,131130,2
20200,131130,4
20201,131237,4
20202,131439,10
20203,131480,8
20204,131480,9
20205,131480,10
20206,131578,4
20207,131610,4
20208,131610,5
20209,131656,1
20210,131656,2
20211,131656,3
20212,131656,4
20213,131714,8
20214,131714,1
20215,131724,16
20216,131739,8
20217,131739,1
20218,131739,2
20219,131749,4
20220,131796,7
20221,131826,4
20222,131920,4
20223,131920,7
20224,131934,4
20225,132046,8
20226,132046,1
20227,132046,3
20228,132046,12
20229,132046,13
20230,132084,20
20231,132153,4
20232,132153,7
20233,132153,11
20234,132157,8
20235,132157,4
20236,132157,9
20237,132333,16
20238,132333,7
20239,132335,7
20240,132362,8
20241,132362,2
20242,132362,13
20243,132422,4
20244,132422,6
20245,132422,10
20246,132424,7
20247,132424,6
20248,132454,4
20249,132454,9
20250,132454,7
20251,132462,8
20252,132462,1
20253,132462,7
20254,132488,4
20255,132488,6
20256,132496,4
20257,132496,7
20258,132584,3
20259,132584,4
20260,132618,8
20261,132618,9
20262,132618,7
20263,132618,12
20264,132618,10
20265,132660,4
20266,132660,6
20267,132796,8
20268,132796,7
20269,132796,10
20270,132800,4
20271,132800,7
20272,132888,4
20273,133115,16
20274,133195,8
20275,133195,9
20276,133195,10
20277,133217,4
20278,133217,9
20279,133217,13
20280,133281,4
20281,133281,7
20282,133365,7
20283,133365,10
20284,133377,11
20285,133377,13
20286,133377,10
20287,133419,4
20288,133545,4
20289,133545,7
20290,133645,7
20291,133645,6
20292,133712,4
20293,133712,6
20294,133716,4
20295,133716,9
20296,133771,4
20297,133771,6
20298,133771,13
20299,133780,4
20300,133780,7
20301,133782,7
20302,133782,11
20303,133782,10
20304,133798,8
20305,133798,4
20306,133802,8
20307,133802,10
20308,133802,18
20309,133832,11
20310,133832,10
20311,133867,8
20312,133867,1
20313,133867,4
20314,133879,4
20315,134004,4
20316,134004,6
20317,134019,2
20318,134021,4
20319,134021,7
20320,134021,6
20321,134041,4
20322,134041,7
20323,134041,6
20324,134095,2
20325,134095,7
20326,134109,4
20327,134130,1
20328,134130,7
20329,134130,13
20330,134158,10
20331,134170,8
20332,134170,4
20333,134170,5
20334,134170,13
20335,134184,4
20336,134214,7
20337,134246,8
20338,134246,10
20339,134248,16
20340,134252,4
20341,134252,7
20342,134252,5
20343,134326,4
20344,134334,4
20345,134368,8
20346,134368,4
20347,134368,9
20348,134393,4
20349,134393,6
20350,134515,1
20351,134515,9
20352,134515,7
20353,134524,16
20354,134528,4
20355,134528,7
20356,134528,6
20357,134775,8
20358,134775,1
20359,134775,7
20360,134783,4
20361,134796,16
20362,134808,4
20363,134847,4
20364,134849,2
20365,134849,3
20366,134849,4
20367,134853,1
20368,134853,2
20369,134853,3
20370,134853,4
20371,134853,7
20372,134853,5
20373,134859,16
20374,134861,20
20375,134881,7
20376,135133,1
20377,135133,13
20378,135137,8
20379,135137,4
20380,135137,13
20381,135143,5
20382,135198,4
20383,135198,7
20384,135216,1
20385,135216,3
20386,135216,4
20387,135216,13
20388,135288,7
20389,135288,12
20390,135436,2
20391,135436,4
20392,135456,8
20393,135456,2
20394,135456,9
20395,135456,13
20396,135518,8
20397,135518,12
20398,135518,13
20399,135518,10
20400,135532,8
20401,135532,1
20402,135532,5
20403,135534,4
20404,135534,5
20405,135534,11
20406,135536,8
20407,135536,9
20408,135536,13
20409,135567,8
20410,135567,1
20411,135567,13
20412,135569,8
20413,135569,1
20414,135569,13
20415,135777,3
20416,135777,4
20417,135787,16
20418,135803,8
20419,135815,8
20420,135815,7
20421,135861,4
20422,135885,4
20423,135885,13
20424,135887,1
20425,135887,2
20426,135887,3
20427,135887,4
20428,135937,4
20429,135937,10
20430,136012,8
20431,136012,10
20432,136016,1
20433,136016,2
20434,136016,3
20435,136016,4
20436,136016,5
20437,136018,9
20438,136018,7
20439,136020,8
20440,136020,1
20441,136020,9
20442,136024,8
20443,136024,2
20444,136024,9
20445,136297,8
20446,136297,2
20447,136305,11
20448,136305,13
20449,136341,2
20450,136341,3
20451,136341,4
20452,136353,2
20453,136353,3
20454,136353,4
20455,136355,2
20456,136355,3
20457,136355,4
20458,136359,2
20459,136359,3
20460,136359,4
20461,136443,4
20462,136445,4
20463,136447,4
20464,136449,8
20465,136449,2
20466,136449,13
20467,136469,4
20468,136471,4
20469,136471,16
20470,136503,2
20471,136503,3
20472,136503,4
20473,136511,4
20474,136540,4
20475,136556,2
20476,136556,3
20477,136562,7
20478,136564,7
20479,136598,1
20480,136598,4
20481,136602,11
20482,136602,10
20483,136654,7
20484,136664,9
20485,136664,7
20486,136666,4
20487,136778,4
20488,136778,7
20489,136786,10
20490,136800,8
20491,136800,1
20492,136800,13
20493,136816,8
20494,136816,4
20495,136834,11
20496,136838,4
20497,136838,6
20498,136840,4
20499,136840,7
20500,136840,6
20501,136850,9
20502,136850,7
20503,136850,10
20504,136859,8
20505,136859,1
20506,136859,6
20507,136859,13
20508,136864,8
20509,136864,1
20510,136864,5
20511,136864,13
20512,136912,1
20513,136958,11
20514,137218,7
20515,137337,16
20516,137345,9
20517,137345,10
20518,137517,7
20519,137517,5
20520,137595,4
20521,137595,7
20522,137857,1
20523,137857,7
20524,137857,5
20525,137859,8
20526,137859,1
20527,137859,2
20528,137863,8
20529,137863,1
20530,137863,2
20531,137863,5
20532,138036,8
20533,138036,1
20534,138036,4
20535,138186,9
20536,138186,7
20537,138186,11
20538,138204,4
20539,138208,1
20540,138208,7
20541,138208,10
20542,138210,7
20543,138396,4
20544,138396,7
20545,138546,4
20546,138610,11
20547,138610,10
20548,138632,8
20549,138632,9
20550,138632,7
20551,138632,13
20552,138702,2
20553,138702,3
20554,138702,4
20555,138702,7
20556,138702,6
20557,138798,4
20558,138835,1
20559,138835,2
20560,138835,4
20561,138966,2
20562,139052,7
20563,139052,12
20564,139052,10
20565,139130,8
20566,139130,1
20567,139130,2
20568,139130,7
20569,139130,5
20570,139157,4
20571,139157,11
20572,139157,10
20573,139385,1
20574,139385,7
20575,139415,9
20576,139415,7
20577,139511,11
20578,139640,2
20579,139642,8
20580,139642,7
20581,139644,9
20582,139644,7
20583,139644,12
20584,139655,7
20585,139655,5
20586,139655,11
20587,139655,10
20588,139717,9
20589,139717,10
20590,139747,6
20591,139855,2
20592,139855,4
20593,139855,5
20594,139857,10
20595,139859,8
20596,139859,2
20597,139859,13
20598,139859,10
20599,139915,4
20600,139915,6
20601,139994,4
20602,139994,11
20603,140016,11
20604,140038,4
20605,140110,4
20606,140133,4
20607,140133,11
20608,140162,7
20609,140162,6
20610,140174,7
20611,140237,7
20612,140247,7
20613,140247,11
20614,140265,4
20615,140267,11
20616,140289,4
20617,140289,7
20618,140301,4
20619,140301,6
20620,140359,1
20621,140359,3
20622,140359,13
20623,140481,2
20624,140481,4
20625,140481,13
20626,140523,4
20627,140523,11
20628,140525,9
20629,140525,7
20630,140525,12
20631,140541,2
20632,140541,4
20633,140541,13
20634,140561,4
20635,140561,16
20636,140627,7
20637,140627,6
20638,140627,14
20639,140711,8
20640,140711,4
20641,140711,13
20642,140711,10
20643,140715,7
20644,140725,9
20645,140725,10
20646,140737,8
20647,140737,5
20648,140737,12
20649,140816,4
20650,140816,7
20651,140850,9
20652,140850,7
20653,140850,12
20654,140850,10
20655,140852,11
20656,140852,13
20657,140928,4
20658,140928,7
20659,140956,8
20660,140956,13
20661,140956,10
20662,141004,7
20663,141004,11
20664,141004,13
20665,141131,20
20666,141400,8
20667,141408,8
20668,141408,4
20669,141408,11
20670,141422,7
20671,141513,4
20672,141544,8
20673,141544,1
20674,141544,13
20675,141646,4
20676,141646,7
20677,141668,7
20678,141688,9
20679,141688,10
20680,141718,4
20681,141718,11
20682,141749,7
20683,141799,4
20684,141799,11
20685,141810,4
20686,141810,7
20687,141816,1
20688,141816,4
20689,141818,4
20690,141818,7
20691,141818,5
20692,141818,6
20693,141820,4
20694,141830,1
20695,141830,4
20696,141836,4
20697,141844,1
20698,141844,4
20699,141846,16
20700,141866,20
20701,141890,7
20702,141890,14
20703,141928,4
20704,141928,11
20705,141994,3
20706,141994,4
20707,142020,4
20708,142056,8
20709,142056,1
20710,142056,2
20711,142074,9
20712,142074,11
20713,142074,10
20714,142115,16
20715,142196,4
20716,142196,11
20717,142222,7
20718,142366,11
20719,142366,10
20720,142372,4
20721,142372,7
20722,142420,8
20723,142420,7
20724,142420,13
20725,142422,4
20726,142424,7
20727,142424,13
20728,142444,4
20729,142444,11
20730,142444,12
20731,142448,1
20732,142448,7
20733,142448,10
20734,142456,20
20735,142488,10
20736,142507,7
20737,142509,8
20738,142509,1
20739,142509,13
20740,142536,7
20741,142550,8
20742,142550,4
20743,142558,4
20744,142598,11
20745,142602,4
20746,142831,4
20747,142961,4
20748,142961,9
20749,142961,10
20750,142997,2
20751,142997,4
20752,143001,9
20753,143031,4
20754,143031,7
20755,143031,6
20756,143245,2
20757,143245,5
20758,143255,12
20759,143255,13
20760,143255,10
20761,143257,4
20762,143257,7
20763,143355,8
20764,143355,1
20765,143355,5
20766,143365,7
20767,143365,13
20768,143365,10
20769,143367,7
20770,143367,10
20771,143385,7
20772,143385,10
20773,143410,20
20774,143458,7
20775,143458,12
20776,143458,10
20777,143472,8
20778,143472,11
20779,143472,10
20780,143511,16
20781,143525,4
20782,143525,7
20783,143559,4
20784,143559,9
20785,143559,5
20786,143859,4
20787,143896,16
20788,143969,4
20789,144210,16
20790,144222,4
20791,144262,4
20792,144262,6
20793,144352,8
20794,144352,9
20795,144352,7
